Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Action,Expected Payout
2,0,5,5,5,0.0
2,0,5,5,6,0.0
2,0,5,5,7,0.0
2,0,5,5,8,0.0
2,0,5,5,9,0.0
2,0,5,5,10,0.0
2,0,5,6,0,0.0
2,0,5,6,1,0.0
2,0,5,6,2,0.0
2,0,5,6,3,0.0
2,0,5,6,4,0.0
2,0,5,6,5,0.0
2,0,5,6,6,0.0
2,0,5,6,7,0.0
2,0,5,6,8,0.0
2,0,5,6,9,0.0
2,0,5,6,10,0.0
2,0,5,7,0,0.0
2,0,5,7,1,0.0
2,0,5,7,2,0.0
2,0,5,7,3,0.0
2,0,5,7,4,0.0
2,0,5,7,5,0.0
2,0,5,7,6,0.0
2,0,5,7,7,0.0
2,0,5,7,8,0.0
2,0,5,7,9,0.0
2,0,5,7,10,0.0
2,0,5,2,0,0.0
2,0,5,2,1,0.0
2,0,5,2,2,0.0
2,0,5,2,3,0.0
2,0,5,2,4,0.0
2,0,5,2,5,0.0
2,0,5,2,6,0.0
2,0,5,2,7,0.0
2,0,5,2,8,0.0
2,0,5,2,9,0.0
2,0,5,2,10,0.0
2,0,5,3,0,0.0
2,0,5,3,1,0.0
2,0,5,3,2,0.0
2,0,5,3,3,0.0
2,0,5,3,4,0.0
2,0,5,3,5,0.0
2,0,5,3,6,0.0
2,0,5,3,7,0.0
2,0,5,3,8,0.0
2,0,5,3,9,0.0
2,0,5,3,10,0.0
6,6,0,9,0,3470040000.0
6,6,0,9,1,3470040000.0
6,6,0,9,2,3470040000.0
6,6,0,9,3,3470040000.0
6,6,0,9,4,3470040000.0
6,6,0,9,5,3470040000.0
6,6,0,9,6,3470040000.0
6,6,0,9,7,3470040000.0
6,6,0,9,8,3470040000.0
6,6,0,9,9,3470040000.0
6,6,0,9,10,3470040000.0
6,6,0,8,0,3468000000.0
6,6,0,8,1,3468000000.0
6,6,0,8,2,3468000000.0
6,6,0,8,3,3468000000.0
6,6,0,8,4,3468000000.0
6,6,0,8,5,3468000000.0
6,6,0,8,6,3468000000.0
6,6,0,8,7,3468000000.0
6,6,0,8,8,3468000000.0
6,6,0,8,9,3468000000.0
6,6,0,8,10,3468000000.0
6,6,0,3,0,3480528225.2472925
6,6,0,3,1,3502533745.611207
6,6,0,3,2,3512125938.111726
6,6,0,3,3,3495800725.0078096
6,6,0,3,4,3513255916.1182837
6,6,0,3,5,3521997317.6020412
6,6,0,3,6,3488474226.533214
6,6,0,3,7,3464944405.612243
6,6,0,3,8,3464944405.612243
6,6,0,3,9,3464944405.612243
6,6,0,3,10,3464944405.612244
6,6,0,2,0,3463148875.3072124
6,6,0,2,1,3474927860.5523825
6,6,0,2,2,3486647843.1073503
6,6,0,2,3,3495337408.9807615
6,6,0,2,4,3487725485.2426515
6,6,0,2,5,3485792256.600221
6,6,0,2,6,3460582047.950819
6,6,0,2,7,3460818740.5737696
6,6,0,2,8,3460818740.5737696
6,6,0,2,9,3460818740.5737696
6,6,0,2,10,3460582047.9508224
6,6,0,1,0,3451230381.361472
6,6,0,1,1,3443355237.1910686
6,6,0,1,2,3469247348.425596
6,6,0,1,3,3504416742.4292793
6,6,0,1,4,3549571903.8072605
6,6,0,1,5,3583109364.5404973
6,6,0,1,6,3591246064.2928333
6,6,0,1,7,3581977967.627834
6,6,0,1,8,3466972681.8146863
6,6,0,1,9,3461664758.823529
6,6,0,1,10,3443369601.3523602
6,6,0,0,0,2839347885.2539067
6,6,0,0,1,3026539765.625
6,6,0,0,2,3411700250.0
6,6,0,0,3,3451429312.5
6,6,0,0,4,3472385500.0000005
6,6,0,0,5,3588097624.9999995
6,6,0,0,6,3351308000.0
6,6,0,0,7,3455052800.0
6,6,0,0,8,3455052800.0
6,6,0,0,9,3455052800.0
6,6,0,0,10,2869720128.90625
6,6,0,7,0,3484060355.1020403
6,6,0,7,1,3520695800.0
6,6,0,7,2,3497284734.6938777
6,6,0,7,3,3474803028.571429
6,6,0,7,4,3474803028.571429
6,6,0,7,5,3474803028.571429
6,6,0,7,6,3474803028.571429
6,6,0,7,7,3474803028.571429
6,6,0,7,8,3474803028.571429
6,6,0,7,9,3474803028.571429
6,6,0,7,10,3474803028.571429
6,6,0,6,0,3493446618.6666675
6,6,0,6,1,3504334226.6666675
6,6,0,6,2,3490899512.8888893
6,6,0,6,3,3494431213.3333335
6,6,0,6,4,3496750462.222222
6,6,0,6,5,3474352893.333333
6,6,0,6,6,3474352893.333333
6,6,0,6,7,3474352893.333333
6,6,0,6,8,3474352893.333333
6,6,0,6,9,3474352893.333333
6,6,0,6,10,3474352893.333333
6,6,0,5,0,3481510719.9999995
6,6,0,5,1,3503394031.9999995
6,6,0,5,2,3502870439.9999995
6,6,0,5,3,3509816040.0
6,6,0,5,4,3497075943.9999995
6,6,0,5,5,3471067720.0
6,6,0,5,6,3471067720.0
6,6,0,5,7,3471067720.0
6,6,0,5,8,3471067720.0
6,6,0,5,9,3471067720.0
6,6,0,5,10,3471067720.0
6,6,0,4,0,3432481481.4453125
6,6,0,4,1,3420412834.960937
6,6,0,4,2,3427061507.8124995
6,6,0,4,3,3438913218.75
6,6,0,4,4,3462609000.0
6,6,0,4,5,3462609000.0
6,6,0,4,6,3462609000.0
6,6,0,4,7,3462609000.0
6,6,0,4,8,3462609000.0
6,6,0,4,9,3462609000.0
6,6,0,4,10,3420412834.9609375
4,7,0,0,0,3322748946.289062
4,7,0,0,1,3464618488.28125
4,7,0,0,2,3829298312.5
4,7,0,0,3,3950950015.6249995
4,7,0,0,4,3999213749.9999995
4,7,0,0,5,3969285625.0
4,7,0,0,6,3926683000.0
4,7,0,0,7,3927667999.9999995
4,7,0,0,8,4031420449.9999995
4,7,0,0,9,4031420449.9999995
4,7,0,0,10,3322938733.0322266
4,7,0,1,0,4024837022.412789
4,7,0,1,1,4019322235.3645053
4,7,0,1,2,4050775659.329712
4,7,0,1,3,4091042168.1867948
4,7,0,1,4,4131983236.614623
4,7,0,1,5,4180988568.6817074
4,7,0,1,6,4180020961.995167
4,7,0,1,7,4168543965.969765
4,7,0,1,8,4115279806.343713
4,7,0,1,9,4044301289.6578236
4,7,0,1,10,4019322318.033662
4,7,0,2,0,4039795851.2801337
4,7,0,2,1,4052467695.0502076
4,7,0,2,2,4068100468.816513
4,7,0,2,3,4080685830.5554085
4,7,0,2,4,4083193355.422743
4,7,0,2,5,4078298906.340786
4,7,0,2,6,4070062420.4044623
4,7,0,2,7,4037569166.393447
4,7,0,2,8,4037805863.1147547
4,7,0,2,9,4037805863.1147547
4,7,0,2,10,4037569166.3934455
4,7,0,3,0,4058242574.9791746
4,7,0,3,1,4080392013.044046
4,7,0,3,2,4089923331.143274
4,7,0,3,3,4072589551.1401496
4,7,0,3,4,4075211422.8003964
4,7,0,3,5,4101153377.118908
4,7,0,3,6,4099523739.808935
4,7,0,3,7,4062119563.4475217
4,7,0,3,8,4042744887.244896
4,7,0,3,9,4042744887.244896
4,7,0,3,10,4042744887.2448974
8,7,1,9,0,4120677526.666665
8,7,1,9,1,4086866453.3333335
8,7,1,9,2,4056891991.1111116
8,7,1,9,3,4056139733.333334
8,7,1,9,4,4056139733.333334
8,7,1,9,5,4056139733.333334
8,7,1,9,6,4056139733.333334
8,7,1,9,7,4056139733.333334
8,7,1,9,8,4056139733.333334
8,7,1,9,9,4056139733.333334
8,7,1,9,10,4056139733.333335
4,7,0,5,0,4060464719.9999995
4,7,0,5,1,4081966431.9999995
4,7,0,5,2,4081436031.9999995
4,7,0,5,3,4088381632.0
4,7,0,5,4,4075761927.999999
4,7,0,5,5,4050021720.0
4,7,0,5,6,4050021720.0
4,7,0,5,7,4050021720.0
4,7,0,5,8,4050021720.0
4,7,0,5,9,4050021720.0
4,7,0,5,10,4050021719.9999986
4,7,0,6,0,4066460410.666667
4,7,0,6,1,4083914285.333334
4,7,0,6,2,4075661190.2222223
4,7,0,6,3,4098485375.111112
4,7,0,6,4,4102195084.444444
4,7,0,6,5,4041613213.3333335
4,7,0,6,6,4045479746.666667
4,7,0,6,7,4053986413.3333335
4,7,0,6,8,4053986413.3333335
4,7,0,6,9,4053986413.3333335
4,7,0,6,10,4041613213.333334
4,7,0,7,0,4063588648.9795914
4,7,0,7,1,4109859310.2040815
4,7,0,7,2,4076803665.306123
4,7,0,7,3,4054390628.5714283
4,7,0,7,4,4054390628.5714283
4,7,0,7,5,4054390628.5714283
4,7,0,7,6,4054390628.5714283
4,7,0,7,7,4054390628.5714283
4,7,0,7,8,4054390628.5714283
4,7,0,7,9,4054390628.5714283
4,7,0,7,10,4054390628.5714283
8,7,1,5,0,4084098875.708883
8,7,1,5,1,4081602056.950023
8,7,1,5,2,4090381443.628899
8,7,1,5,3,4097120430.2634654
8,7,1,5,4,4070883752.8355365
8,7,1,5,5,4047018146.195652
8,7,1,5,6,4051177345.652172
8,7,1,5,7,4051177345.652172
8,7,1,5,8,4051177345.652172
8,7,1,5,9,4051177345.652172
8,7,1,5,10,4047049645.6521745
8,7,1,4,0,4012430572.4722915
8,7,1,4,1,4019781674.7537627
8,7,1,4,2,4025099746.5472703
8,7,1,4,3,4029813054.9415045
8,7,1,4,4,4070628405.8485193
8,7,1,4,5,4065666234.609999
8,7,1,4,6,4043368692.122721
8,7,1,4,7,4040593643.5897436
8,7,1,4,8,4040593643.5897436
8,7,1,4,9,4040593643.5897436
8,7,1,4,10,4026372419.859011
8,7,1,7,0,4126087200.0
8,7,1,7,1,4056833200.0
8,7,1,7,2,4056833200.0
8,7,1,7,3,4056833200.0
8,7,1,7,4,4056833200.0
8,7,1,7,5,4056833200.0
8,7,1,7,6,4056833200.0
8,7,1,7,7,4056833200.0
8,7,1,7,8,4056833200.0
8,7,1,7,9,4056833200.0
8,7,1,7,10,4056833200.0
8,7,1,6,0,4069665854.58918
8,7,1,6,1,4053523699.6123214
8,7,1,6,2,4055298203.396287
8,7,1,6,3,4091225538.7350345
8,7,1,6,4,4072134608.047831
8,7,1,6,5,4031904313.9429584
8,7,1,6,6,4042308953.1914883
8,7,1,6,7,4054155139.361703
8,7,1,6,8,4054155139.361703
8,7,1,6,9,4054155139.361703
8,7,1,6,10,4032803336.0796723
8,7,1,1,0,4039187847.7218924
8,7,1,1,1,4075435031.747539
8,7,1,1,2,4125622651.426695
8,7,1,1,3,4173473382.027613
8,7,1,1,4,4214759735.967131
8,7,1,1,5,4221112088.633138
8,7,1,1,6,4211411384.05917
8,7,1,1,7,4182037510.130833
8,7,1,1,8,4143760359.174226
8,7,1,1,9,4093989451.848128
8,7,1,1,10,4037954429.487185
8,7,1,0,0,4044553718.070095
8,7,1,0,1,4076591925.4437866
8,7,1,0,2,4109100997.0414205
8,7,1,0,3,4122573421.3017755
8,7,1,0,4,4129474982.248522
8,7,1,0,5,4110568333.1360946
8,7,1,0,6,4110276797.041419
8,7,1,0,7,4108576121.8934913
8,7,1,0,8,4087646319.5266275
8,7,1,0,9,4061920420.710059
8,7,1,0,10,4044558042.603551
8,7,1,3,0,4065949086.8240757
8,7,1,3,1,4079037923.654248
8,7,1,3,2,4083409277.3444443
8,7,1,3,3,4064849574.192192
8,7,1,3,4,4072286209.952606
8,7,1,3,5,4081776126.3987827
8,7,1,3,6,4075003215.502879
8,7,1,3,7,4050795769.172991
8,7,1,3,8,4041423075.78616
8,7,1,3,9,4041423075.78616
8,7,1,3,10,4041423075.786153
8,7,1,2,0,4052945209.382409
8,7,1,2,1,4075978731.792263
8,7,1,2,2,4104122397.257416
8,7,1,2,3,4109866058.4396334
8,7,1,2,4,4099225076.983159
8,7,1,2,5,4087271050.9294987
8,7,1,2,6,4082054391.7957115
8,7,1,2,7,4048899658.45932
8,7,1,2,8,4037963385.1967506
8,7,1,2,9,4037796636.412076
8,7,1,2,10,4037796636.412071
1,6,1,9,0,3541307793.333333
1,6,1,9,1,3477359373.3333325
1,6,1,9,2,3476638799.9999995
1,6,1,9,3,3476638799.9999995
1,6,1,9,4,3476638799.9999995
1,6,1,9,5,3476638799.9999995
1,6,1,9,6,3476638799.9999995
1,6,1,9,7,3476638799.9999995
1,6,1,9,8,3476638799.9999995
1,6,1,9,9,3476638799.9999995
1,6,1,9,10,3476638799.9999995
1,6,1,5,0,3505927590.571835
1,6,1,5,1,3504762424.0666366
1,6,1,5,2,3512029851.7426744
1,6,1,5,3,3522108565.190808
1,6,1,5,4,3492083183.9614844
1,6,1,5,5,3468025001.630436
1,6,1,5,6,3472059784.2391295
1,6,1,5,7,3472059784.2391295
1,6,1,5,8,3472059784.2391295
1,6,1,5,9,3472059784.2391295
1,6,1,5,10,3468025001.6304317
1,6,1,4,0,3408091902.083169
1,6,1,4,1,3424866298.8491416
1,6,1,4,2,3438600154.0477333
1,6,1,4,3,3455006282.193943
1,6,1,4,4,3489472896.46294
1,6,1,4,5,3469326718.392575
1,6,1,4,6,3463083402.1367493
1,6,1,4,7,3463083402.1367493
1,6,1,4,8,3463083402.1367493
1,6,1,4,9,3463083402.1367493
1,6,1,4,10,3408091907.2763786
1,6,1,7,0,3546497200.0
1,6,1,7,1,3477243200.0
1,6,1,7,2,3477243200.0
1,6,1,7,3,3477243200.0
1,6,1,7,4,3477243200.0
1,6,1,7,5,3477243200.0
1,6,1,7,6,3477243200.0
1,6,1,7,7,3477243200.0
1,6,1,7,8,3477243200.0
1,6,1,7,9,3477243200.0
1,6,1,7,10,3477243200.0
1,6,1,6,0,3487666777.8579793
1,6,1,6,1,3462306383.27385
1,6,1,6,2,3460071187.8076396
1,6,1,6,3,3473715169.2861624
1,6,1,6,4,3477926034.778306
1,6,1,6,5,3470543320.2127647
1,6,1,6,6,3474492256.382979
1,6,1,6,7,3474492256.382979
1,6,1,6,8,3474492256.382979
1,6,1,6,9,3474492256.382979
1,6,1,6,10,3460071187.80764
1,6,1,1,0,3462175013.3957806
1,6,1,1,1,3498463786.1827626
1,6,1,1,2,3548669926.218264
1,6,1,1,3,3595499843.2682414
1,6,1,1,4,3630236896.3431916
1,6,1,1,5,3630989382.779749
1,6,1,1,6,3605625600.9401693
1,6,1,1,7,3569510935.594343
1,6,1,1,8,3518722262.856011
1,6,1,1,9,3468798391.211043
1,6,1,1,10,3460813577.4358807
1,6,1,0,0,3466400811.2426033
1,6,1,0,1,3498510257.9881654
1,6,1,0,2,3531132241.4201183
1,6,1,0,3,3544800039.0532537
1,6,1,0,4,3531822026.035503
1,6,1,0,5,3533054274.556213
1,6,1,0,6,3530349737.278107
1,6,1,0,7,3509400742.603551
1,6,1,0,8,3483657766.863906
1,6,1,0,9,3466351607.692308
1,6,1,0,10,3466351607.692307
1,6,1,3,0,3488404288.275158
1,6,1,3,1,3499796413.861712
1,6,1,3,2,3505037171.2441683
1,6,1,3,3,3489898003.826712
1,6,1,3,4,3494760946.792719
1,6,1,3,5,3499480008.924672
1,6,1,3,6,3473127666.814503
1,6,1,3,7,3463751923.427674
1,6,1,3,8,3463751923.427674
1,6,1,3,9,3463751923.427674
1,6,1,3,10,3463751923.427668
1,6,1,2,0,3475991889.9771495
1,6,1,2,1,3496393595.2054453
1,6,1,2,2,3517124909.1930485
1,6,1,2,3,3516797077.9602203
1,6,1,2,4,3504036810.5263267
1,6,1,2,5,3505196629.4803934
1,6,1,2,6,3471851368.553101
1,6,1,2,7,3460912918.5470395
1,6,1,2,8,3460746103.55239
1,6,1,2,9,3460746103.55239
1,6,1,2,10,3460746103.5523357
4,7,8,5,0,4057130000.0
4,7,8,5,1,4202102499.999999
4,7,8,5,2,4213701100.0000005
4,7,8,5,3,3924086100.000001
4,7,8,5,4,3953085099.9999995
4,7,8,5,5,4057895099.9999995
4,7,8,5,6,4057895099.9999995
4,7,8,5,7,4057895099.9999995
4,7,8,5,8,4057895099.9999995
4,7,8,5,9,4057895099.9999995
4,7,8,5,10,3924086100.000002
4,7,8,6,0,4117075711.1111107
4,7,8,6,1,4056835377.777777
4,7,8,6,2,4056835377.777777
4,7,8,6,3,4056835377.777777
4,7,8,6,4,4056835377.777777
4,7,8,6,5,4056835377.777777
4,7,8,6,6,4056835377.777777
4,7,8,6,7,4056835377.777777
4,7,8,6,8,4056835377.777777
4,7,8,6,9,4056835377.777777
4,7,8,6,10,4056835377.777777
4,7,8,7,0,4095680040.0
4,7,8,7,1,4084264544.0
4,7,8,7,2,4056640160.0
4,7,8,7,3,4056640160.0
4,7,8,7,4,4056640160.0
4,7,8,7,5,4056640160.0
4,7,8,7,6,4056640160.0
4,7,8,7,7,4056640160.0
4,7,8,7,8,4056640160.0
4,7,8,7,9,4056640160.0
4,7,8,7,10,4056640160.0
1,8,1,5,0,4653391660.207936
1,8,1,5,1,4659636810.967037
1,8,1,5,2,4667636645.844161
1,8,1,5,3,4679378453.901816
1,8,1,5,4,4664812566.836015
1,8,1,5,5,4652223919.71586
1,8,1,5,6,4612588432.065221
1,8,1,5,7,4623053491.847831
1,8,1,5,8,4630366535.326088
1,8,1,5,9,4630366535.326088
1,8,1,5,10,4612588432.065215
9,10,8,5,0,5795900000.0
9,10,8,5,1,5940872500.000002
9,10,8,5,2,5952471100.0
9,10,8,5,3,5662856099.999999
9,10,8,5,4,5691855100.000001
9,10,8,5,5,5797895100.0
9,10,8,5,6,5797895100.0
9,10,8,5,7,5797895100.0
9,10,8,5,8,5797895100.0
9,10,8,5,9,5797895100.0
9,10,8,5,10,5797895100.0
9,10,8,6,0,5856159388.888889
9,10,8,6,1,5855845711.111111
9,10,8,6,2,6000818211.111111
9,10,8,6,3,5711217833.333333
9,10,8,6,4,5740216833.333333
9,10,8,6,5,5796739055.555555
9,10,8,6,6,5796739055.555555
9,10,8,6,7,5796739055.555555
9,10,8,6,8,5796739055.555555
9,10,8,6,9,5796739055.555555
9,10,8,6,10,5796739055.555555
9,10,8,7,0,5834778572.0
9,10,8,7,1,5857520072.0
9,10,8,7,2,5944532020.0
9,10,8,7,3,5770974748.0
9,10,8,7,4,5846363148.0
9,10,8,7,5,5766170780.0
9,10,8,7,6,5777770380.0
9,10,8,7,7,5796330380.0
9,10,8,7,8,5796330380.0
9,10,8,7,9,5796330380.0
9,10,8,7,10,5796330380.0
5,10,5,5,0,5752964783.689477
5,10,5,5,1,5862904587.137185
5,10,5,5,2,5932800461.333335
5,10,5,5,3,5836778664.800002
5,10,5,5,4,5704015421.7333355
5,10,5,5,5,5749520090.888894
5,10,5,5,6,5796179363.288893
5,10,5,5,7,5797440220.000002
5,10,5,5,8,5797440220.000002
5,10,5,5,9,5797440220.000002
5,10,5,5,10,5704015421.733338
5,10,5,4,0,5780000000.0
5,10,5,4,1,5780000000.0
5,10,5,4,2,5780000000.0
5,10,5,4,3,5780000000.0
5,10,5,4,4,5780000000.0
5,10,5,4,5,5780000000.0
5,10,5,4,6,5780000000.0
5,10,5,4,7,5780000000.0
5,10,5,4,8,5780000000.0
5,10,5,4,9,5780000000.0
5,10,5,4,10,5780000000.0
5,10,5,7,0,4936622076.968002
5,10,5,7,1,4364043980.4309845
5,10,5,7,2,4672852674.279785
5,10,5,7,3,5497254195.507813
5,10,5,7,4,5792014550.0
5,10,5,7,5,5792014550.0
5,10,5,7,6,5792014550.0
5,10,5,7,7,5792014550.0
5,10,5,7,8,5792014550.0
5,10,5,7,9,5792014550.0
5,10,5,7,10,4648295632.568359
5,10,5,6,0,5771416452.64436
5,10,5,6,1,5795089199.51936
5,10,5,6,2,5817513901.911869
5,10,5,6,3,5933809268.670702
5,10,5,6,4,5913721839.303631
5,10,5,6,5,5659147974.565978
5,10,5,6,6,5694754448.659338
5,10,5,6,7,5798326214.660493
5,10,5,6,8,5800340034.104938
5,10,5,6,9,5795246629.16667
5,10,5,6,10,5659147974.565977
4,4,8,7,0,2356955400.0
4,4,8,7,1,2345580080.0
4,4,8,7,2,2317870160.0
4,4,8,7,3,2317870160.0
4,4,8,7,4,2317870160.0
4,4,8,7,5,2317870160.0
4,4,8,7,6,2317870160.0
4,4,8,7,7,2317870160.0
4,4,8,7,8,2317870160.0
4,4,8,7,9,2317870160.0
4,4,8,7,10,2317870160.0
4,4,8,6,0,2378320333.333333
4,4,8,6,1,2318065377.7777777
4,4,8,6,2,2318065377.7777777
4,4,8,6,3,2318065377.7777777
4,4,8,6,4,2318065377.7777777
4,4,8,6,5,2318065377.7777777
4,4,8,6,6,2318065377.7777777
4,4,8,6,7,2318065377.7777777
4,4,8,6,8,2318065377.7777777
4,4,8,6,9,2318065377.7777777
4,4,8,6,10,2318065377.7777777
4,4,8,5,0,2318360000.0000005
4,4,8,5,1,2318360000.0000005
4,4,8,5,2,2318360000.0000005
4,4,8,5,3,2318360000.0000005
4,4,8,5,4,2318360000.0000005
4,4,8,5,5,2318360000.0000005
4,4,8,5,6,2318360000.0000005
4,4,8,5,7,2318360000.0000005
4,4,8,5,8,2318360000.0000005
4,4,8,5,9,2318360000.0000005
4,4,8,5,10,2318360000.000001
5,10,5,2,0,5635071036.734694
5,10,5,2,1,5709451342.857142
5,10,5,2,2,5963128800.0
5,10,5,2,3,5968914499.999999
5,10,5,2,4,5968324500.0
5,10,5,2,5,5969304842.857143
5,10,5,2,6,5535972914.285715
5,10,5,2,7,5547571514.285715
5,10,5,2,8,5837546514.285714
5,10,5,2,9,5866545514.285715
5,10,5,2,10,5535972914.285716
0,6,1,4,0,3408091902.0334635
0,6,1,4,1,3424866298.8472195
0,6,1,4,2,3438600154.04773
0,6,1,4,3,3455006282.19394
0,6,1,4,4,3489472896.46294
0,6,1,4,5,3469326718.392575
0,6,1,4,6,3463083402.1367493
0,6,1,4,7,3463083402.1367493
0,6,1,4,8,3463083402.1367493
0,6,1,4,9,3463083402.1367493
0,6,1,4,10,3408091902.083168
0,6,1,5,0,3505927590.571835
0,6,1,5,1,3504762424.0666366
0,6,1,5,2,3512029851.7426744
0,6,1,5,3,3522108565.190808
0,6,1,5,4,3492083183.9614844
0,6,1,5,5,3468025001.630436
0,6,1,5,6,3472059784.2391295
0,6,1,5,7,3472059784.2391295
0,6,1,5,8,3472059784.2391295
0,6,1,5,9,3472059784.2391295
0,6,1,5,10,3468025001.6304317
3,2,6,5,0,1159160000.0
3,2,6,5,1,1159161666.6666667
3,2,6,5,2,1159161666.6666667
3,2,6,5,3,1159161666.6666667
3,2,6,5,4,1159161666.6666667
